iso;nga;country;code;name;class
GN;GV;Guinea;GV38;Nzérékoré;préfecture (prefecture)
GN;GV;Guinea;GV39;Siguiri;préfecture (prefecture)
GQ;EK;Equatorial Guinea;EK03;Annobón;provincia (province)
GQ;EK;Equatorial Guinea;EK04;Bioko Norte;provincia (province)
GQ;EK;Equatorial Guinea;EK05;Bioko Sur;provincia (province)
GQ;EK;Equatorial Guinea;EK06;Centro Sur;provincia (province)
GQ;EK;Equatorial Guinea;EK07;Kié-Ntem;provincia (province)
GQ;EK;Equatorial Guinea;EK08;Litoral;provincia (province)
GQ;EK;Equatorial Guinea;EK09;Wele-Nzas;provincia (province)
GR;GR;Greece;GR52;Ágion Óros;aftόnomi monastikí politeía (autonomous monastic state)
GR;GR;Greece;GR53;Anatolikí Makedonía kai Thráki;periféreia (region)
GR;GR;Greece;GR54;Attikí;periféreia (region)
GR;GR;Greece;GR55;Dytikí Elláda;periféreia (region)
GR;GR;Greece;GR56;Dytikí Makedonía;periféreia (region)
GR;GR;Greece;GR57;Ionía Nísia;periféreia (region)
GR;GR;Greece;GR58;Ípeiros;periféreia (region)
GR;GR;Greece;GR59;Kentrikí Makedonía;periféreia (region)
GR;GR;Greece;GR60;Kríti;periféreia (region)
GR;GR;Greece;GR61;Notíou Aigaíou;periféreia (region)
GR;GR;Greece;GR62;Peloponnísos;periféreia (region)
GR;GR;Greece;GR63;Stereá Elláda;periféreia (region)
GR;GR;Greece;GR64;Thessalía;periféreia (region)
GR;GR;Greece;GR65;Voreío Aigaío;periféreia (region)
GT;GT;Guatemala;GT01;Alta Verapaz;departamento (department)
GT;GT;Guatemala;GT02;Baja Verapaz;departamento (department)
GT;GT;Guatemala;GT03;Chimaltenango;departamento (department)
GT;GT;Guatemala;GT04;Chiquimula;departamento (department)
GT;GT;Guatemala;GT05;El Progreso;departamento (department)
GT;GT;Guatemala;GT06;Escuintla;departamento (department)
GT;GT;Guatemala;GT07;Guatemala;departamento (department)
GT;GT;Guatemala;GT08;Huehuetenango;departamento (department)
GT;GT;Guatemala;GT09;Izabal;departamento (department)
GT;GT;Guatemala;GT10;Jalapa;departamento (department)
GT;GT;Guatemala;GT11;Jutiapa;departamento (department)
GT;GT;Guatemala;GT12;Petén;departamento (department)
GT;GT;Guatemala;GT13;Quetzaltenango;departamento (department)
GT;GT;Guatemala;GT14;Quiché;departamento (department)
GT;GT;Guatemala;GT15;Retalhuleu;departamento (department)
GT;GT;Guatemala;GT16;Sacatepéquez;departamento (department)
GT;GT;Guatemala;GT17;San Marcos;departamento (department)
GT;GT;Guatemala;GT18;Santa Rosa;departamento (department)
GT;GT;Guatemala;GT19;Sololá;departamento (department)
GT;GT;Guatemala;GT20;Suchitepéquez;departamento (department)
GT;GT;Guatemala;GT21;Totonicapán;departamento (department)
GT;GT;Guatemala;GT22;Zacapa;departamento (department)
GW;PU;Guinea-Bissau;PU01;Bafatá;região (region)
GW;PU;Guinea-Bissau;PU02;Quinara;região (region)
GW;PU;Guinea-Bissau;PU04;Oio;região (region)
GW;PU;Guinea-Bissau;PU05;Bolama;região (region)
GW;PU;Guinea-Bissau;PU06;Cacheu;região (region)
GW;PU;Guinea-Bissau;PU07;Tombali;região (region)
GW;PU;Guinea-Bissau;PU10;Gabú;região (region)
GW;PU;Guinea-Bissau;PU11;Bissau;região (region)
GW;PU;Guinea-Bissau;PU12;Biombo;região (region)
GY;GY;Guyana;GY10;Barima-Waini;region
GY;GY;Guyana;GY11;Cuyuni-Mazaruni;region
GY;GY;Guyana;GY12;Demerara-Mahaica;region
GY;GY;Guyana;GY13;East Berbice-Corentyne;region
GY;GY;Guyana;GY14;Essequibo Islands-West Demerara;region
GY;GY;Guyana;GY15;Mahaica-Berbice;region
GY;GY;Guyana;GY16;Pomeroon-Supenaam;region
GY;GY;Guyana;GY17;Potaro-Siparuni;region
GY;GY;Guyana;GY18;Upper Demerara-Berbice;region
GY;GY;Guyana;GY19;Upper Takutu-Upper Essequibo;region
HN;HO;Honduras;HO01;Atlántida;departamento (department)
HN;HO;Honduras;HO02;Choluteca;departamento (department)
HN;HO;Honduras;HO03;Colón;departamento (department)
HN;HO;Honduras;HO04;Comayagua;departamento (department)
HN;HO;Honduras;HO05;Copán;departamento (department)
HN;HO;Honduras;HO06;Cortés;departamento (department)
HN;HO;Honduras;HO07;El Paraíso;departamento (department)
HN;HO;Honduras;HO08;Francisco Morazán;departamento (department)
HN;HO;Honduras;HO09;Gracias a Dios;departamento (department)
HN;HO;Honduras;HO10;Intibucá;departamento (department)
HN;HO;Honduras;HO11;Islas de la Bahía;departamento (department)
HN;HO;Honduras;HO12;La Paz;departamento (department)
HN;HO;Honduras;HO13;Lempira;departamento (department)
HN;HO;Honduras;HO14;Ocotepeque;departamento (department)
HN;HO;Honduras;HO15;Olancho;departamento (department)
HN;HO;Honduras;HO16;Santa Bárbara;departamento (department)
HN;HO;Honduras;HO17;Valle;departamento (department)
HN;HO;Honduras;HO18;Yoro;departamento (department)
HR;HR;Croatia;HR01;Bjelovarsko-Bilogorska Županija;županija (county)
HR;HR;Croatia;HR02;Brodsko-Posavska Županija;županija (county)
HR;HR;Croatia;HR03;Dubrovačko-Neretvanska Županija;županija (county)
HR;HR;Croatia;HR04;Istarska Županija;županija (county)
HR;HR;Croatia;HR05;Karlovačka Županija;županija (county)
HR;HR;Croatia;HR06;Koprivničko-Križevačka Županija;županija (county)
HR;HR;Croatia;HR07;Krapinsko-Zagorska Županija;županija (county)
HR;HR;Croatia;HR08;Ličko-Senjska Županija;županija (county)
HR;HR;Croatia;HR09;Međimurska Županija;županija (county)
HR;HR;Croatia;HR10;Osječko-Baranjska Županija;županija (county)
HR;HR;Croatia;HR11;Požeško-Slavonska Županija;županija (county)
HR;HR;Croatia;HR12;Primorsko-Goranska Županija;županija (county)
HR;HR;Croatia;HR13;Šibensko-Kninska Županija;županija (county)
HR;HR;Croatia;HR14;Sisačko-Moslavačka Županija;županija (county)
HR;HR;Croatia;HR15;Splitsko-Dalmatinska Županija;županija (county)
HR;HR;Croatia;HR16;Varaždinska Županija;županija (county)
HR;HR;Croatia;HR17;Virovitičko-Podravska Županija;županija (county)
HR;HR;Croatia;HR18;Vukovarsko-Srijemska Županija;županija (county)
HR;HR;Croatia;HR19;Zadarska Županija;županija (county)
HR;HR;Croatia;HR20;Zagrebačka Županija;županija (county)
HR;HR;Croatia;HR21;Zagreb, Grad;grad (city)
HT;HA;Haiti;HA03;Nord-Ouest;département (department)
HT;HA;Haiti;HA06;Artibonite;département (department)
HT;HA;Haiti;HA07;Centre;département (department)
HT;HA;Haiti;HA09;Nord;département (department)
HT;HA;Haiti;HA10;Nord-Est;département (department)
HT;HA;Haiti;HA11;Ouest;département (department)
HT;HA;Haiti;HA12;Sud;département (department)
HT;HA;Haiti;HA13;Sud-Est;département (department)
HT;HA;Haiti;HA14;Grand’Anse;département (department)
HT;HA;Haiti;HA15;Nippes;département (department)
HU;HU;Hungary;HU01;Bács-Kiskun;megye (county)
HU;HU;Hungary;HU02;Baranya;megye (county)
HU;HU;Hungary;HU03;Békés;megye (county)
HU;HU;Hungary;HU04;Borsod-Abaúj-Zemplén;megye (county)
HU;HU;Hungary;HU05;Budapest;főváros (capital city)
HU;HU;Hungary;HU06;Csongrád;megye (county)
HU;HU;Hungary;HU07;Debrecen;megyei város (urban county)
HU;HU;Hungary;HU08;Fejér;megye (county)
HU;HU;Hungary;HU09;Győr-Moson-Sopron;megye (county)
HU;HU;Hungary;HU10;Hajdú-Bihar;megye (county)
HU;HU;Hungary;HU11;Heves;megye (county)
HU;HU;Hungary;HU12;Komárom-Esztergom;megye (county)
HU;HU;Hungary;HU13;Miskolc;megyei város (urban county)
HU;HU;Hungary;HU14;Nógrád;megye (county)
HU;HU;Hungary;HU15;Pécs;megyei város (urban county)
HU;HU;Hungary;HU16;Pest;megye (county)
HU;HU;Hungary;HU17;Somogy;megye (county)
HU;HU;Hungary;HU18;Szabolcs-Szatmár-Bereg;megye (county)
HU;HU;Hungary;HU19;Szeged;megyei város (urban county)
HU;HU;Hungary;HU20;Jász-Nagykun-Szolnok;megye (county)
HU;HU;Hungary;HU21;Tolna;megye (county)
HU;HU;Hungary;HU22;Vas;megye (county)
HU;HU;Hungary;HU23;Veszprém;megye (county)
HU;HU;Hungary;HU24;Zala;megye (county)
HU;HU;Hungary;HU25;Győr;megyei város (urban county)
HU;HU;Hungary;HU26;Békéscsaba;megyei város (urban county)
HU;HU;Hungary;HU27;Dunaújváros;megyei város (urban county)
HU;HU;Hungary;HU28;Eger;megyei város (urban county)
HU;HU;Hungary;HU29;Hódmezővásárhely;megyei város (urban county)
HU;HU;Hungary;HU30;Kaposvár;megyei város (urban county)
HU;HU;Hungary;HU31;Kecskemét;megyei város (urban county)
HU;HU;Hungary;HU32;Nagykanizsa;megyei város (urban county)
HU;HU;Hungary;HU33;Nyíregyháza;megyei város (urban county)
HU;HU;Hungary;HU34;Sopron;megyei város (urban county)
HU;HU;Hungary;HU35;Székesfehérvár;megyei város (urban county)
HU;HU;Hungary;HU36;Szolnok;megyei város (urban county)
HU;HU;Hungary;HU37;Szombathely;megyei város (urban county)
HU;HU;Hungary;HU38;Tatabánya;megyei város (urban county)
HU;HU;Hungary;HU39;Veszprém;megyei város (urban county)
HU;HU;Hungary;HU40;Zalaegerszeg;megyei város (urban county)
HU;HU;Hungary;HU41;Salgόtarján;megyei város (urban county)
HU;HU;Hungary;HU42;Szekszárd;megyei város (urban county)
HU;HU;Hungary;HU43;Érd;megyei város (urban county)
ID;ID;Indonesia;ID01;Aceh ;daerah istimewa (special region)
ID;ID;Indonesia;ID02;Bali;propinsi (province)
ID;ID;Indonesia;ID03;Bengkulu;propinsi (province)
ID;ID;Indonesia;ID04;Jakarta Raya   ;daerah khusus ibukota (special district)
ID;ID;Indonesia;ID05;Jambi  ;propinsi (province)
ID;ID;Indonesia;ID07;Jawa Tengah  ;propinsi (province)
ID;ID;Indonesia;ID08;Jawa Timur  ;propinsi (province)
ID;ID;Indonesia;ID10;Yogyakarta;daerah istimewa (special region)
ID;ID;Indonesia;ID11;Kalimantan Barat;propinsi (province)
ID;ID;Indonesia;ID12;Kalimantan Selatan;propinsi (province)
ID;ID;Indonesia;ID13;Kalimantan Tengah;propinsi (province)
ID;ID;Indonesia;ID14;Kalimantan Timur;propinsi (province)
ID;ID;Indonesia;ID15;Lampung;propinsi (province)
ID;ID;Indonesia;ID17;Nusa Tenggara Barat;propinsi (province)
ID;ID;Indonesia;ID18;Nusa Tenggara Timur;propinsi (province)
ID;ID;Indonesia;ID21;Sulawesi Tengah;propinsi (province)
ID;ID;Indonesia;ID22;Sulawesi Tenggara;propinsi (province)
ID;ID;Indonesia;ID24;Sumatera Barat;propinsi (province)
ID;ID;Indonesia;ID26;Sumatera Utara;propinsi (province)
ID;ID;Indonesia;ID28;Maluku;propinsi (province)
ID;ID;Indonesia;ID29;Maluku Utara;propinsi (province)
ID;ID;Indonesia;ID30;Jawa Barat;propinsi (province)
ID;ID;Indonesia;ID31;Sulawesi Utara;propinsi (province)
ID;ID;Indonesia;ID32;Sumatera Selatan;propinsi (province)
ID;ID;Indonesia;ID33;Banten;propinsi (province)
ID;ID;Indonesia;ID34;Gorontalo;propinsi (province)
ID;ID;Indonesia;ID35;Kepulauan Bangka Belitung;propinsi (province)
ID;ID;Indonesia;ID36;Papua;provinsi (province)
ID;ID;Indonesia;ID37;Riau;provinsi (province)
ID;ID;Indonesia;ID38;Sulawesi Selatan;provinsi (province)
ID;ID;Indonesia;ID39;Papua Barat;provinsi (province)
ID;ID;Indonesia;ID40;Kepulauan Riau;provinsi (province)
ID;ID;Indonesia;ID41;Sulawesi Barat;provinsi (province)
IE;EI;Ireland;EI01;Carlow [English] / Ceatharlach [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI02;Cavan [English] / An Cabhán [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI03;Clare [English] / An Clár [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI04;Cork [English] / Corcaigh [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI06;Donegal [English] / Dún na nGall [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI10;Galway [English] / Gaillimh [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI11;Kerry [English] / Ciarraí [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI12;Kildare [English] / Cill Dara [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI13;Kilkenny [English] / Cill Chainnigh [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI14;Leitrim [English] / Liatroim [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI15;Laois [English, Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI16;Limerick [English] / Luimneach [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI18;Longford [English] / An Longfort [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI19;Louth [English] / Lú [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI20;Mayo [English] / Maigh Eo [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI21;Meath [English] / An Mhí [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI22;Monaghan [English] / Muineachán [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI23;Offaly [English] / Uíbh Fhailí [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI24;Roscommon [English] / Ros Comáin [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI25;Sligo [English] / Sligeach [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI27;Waterford [English] / Port Láirge [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI29;Westmeath [English] / An Iarmhí [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI30;Wexford [English] / Loch Garman [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI31;Wicklow [English] / Cill Mhantáin [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI32;Cork [English] / Corcaigh [Irish];city [English] / cathair [Irish]
IE;EI;Ireland;EI33;Dublin [English] / Baile Átha Cliath [Irish];city [English] / cathair [Irish]
IE;EI;Ireland;EI34;Dún Laoghaire-Rathdown [English] / Dún Laoghaire-Rath an Dúin [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI35;Fingal [English] / Fine Gall [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI36;Galway [English] / Gaillimh [Irish];city [English] / cathair [Irish]
IE;EI;Ireland;EI37;Limerick [English] / Luimneach [Irish];city [English] / cathair [Irish]
IE;EI;Ireland;EI38;North Tipperary [English] / Tiobriad Árann Thuaidh [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI39;South Dublin [English] / Baile Átha Cliath Theas [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI40;South Tipperary [English] / Tiobriad Árann Theas [Irish];county [English] / contae [Irish]
IE;EI;Ireland;EI41;Waterford [English] / Port Láirge [Irish];city [English] / cathair [Irish]
IL;IS;Israel;IS01;Southern [conventional] / HaDarom [Hebrew];meẖoz  (district)
IL;IS;Israel;IS02;Central [conventional] / HaMerkaz [Hebrew];meẖoz  (district)
IL;IS;Israel;IS03;Northern [conventional] / HaẔafon [Hebrew];meẖoz  (district)
IL;IS;Israel;IS04;Haifa [conventional] / H̱efa [Hebrew];meẖoz  (district)
IL;IS;Israel;IS05;Tel Aviv [conventional, Hebrew];meẖoz  (district)
IL;IS;Israel;IS06;Jerusalem [conventional] / Yerushalayim [Hebrew];meẖoz  (district)
IN;IN;India;IN01;Andaman and Nicobar Islands;union territory
IN;IN;India;IN02;Andhra Pradesh;state
IN;IN;India;IN03;Assam;state
IN;IN;India;IN05;Chandīgarh;union territory
IN;IN;India;IN06;Dādra and Nagar Haveli;union territory
IN;IN;India;IN07;Delhi;national capital territory
IN;IN;India;IN09;Gujarāt;state
IN;IN;India;IN10;Haryāna;state
IN;IN;India;IN11;Himāchal Pradesh;state
IN;IN;India;IN12;Jammu and Kashmīr;state
IN;IN;India;IN13;Kerala;state
IN;IN;India;IN14;Lakshadweep       ;union territory
IN;IN;India;IN16;Mahārāshtra;state
IN;IN;India;IN17;Manipur;state
IN;IN;India;IN18;Meghālaya;state
IN;IN;India;IN19;Karnātaka;state
IN;IN;India;IN20;Nāgāland;state
IN;IN;India;IN21;Odisha;state
IN;IN;India;IN22;Puducherry;union territory
IN;IN;India;IN23;Punjab;state
IN;IN;India;IN24;Rājasthān;state
IN;IN;India;IN25;Tamil Nādu            ;state
IN;IN;India;IN26;Tripura;state
IN;IN;India;IN28;West Bengal;state
IN;IN;India;IN29;Sikkim;state
IN;IN;India;IN30;Arunāchal Pradesh;state
IN;IN;India;IN31;Mizoram;union territory
IN;IN;India;IN32;Damān and Diu;union territory
IN;IN;India;IN33;Goa;state
IN;IN;India;IN34;Bihār;state
IN;IN;India;IN35;Madhya Pradesh;state
IN;IN;India;IN36;Uttar Pradesh;state
IN;IN;India;IN37;Chhattīsgarh;state
IN;IN;India;IN38;Jharkhand;state
IN;IN;India;IN39;Uttarakhand;state
IQ;IZ;Iraq;IZ01;Al Anbār;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ02;Al Başrah;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ03;Al Muthanná;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ04;Al Qādisīyah;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ05;As Sulaymānīyah;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ06;Bābil;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ07;Baghdād;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ08;Dahūk;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ09;Dhī Qār;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ10;Diyālá;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ11;Arbīl;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ12;Karbalā’;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ13;Kirkūk;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ14;Maysān;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ15;Nīnawá;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ16;Wāsiţ;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ17;An Najaf;muḩāfaz̧ah (governorate)
IQ;IZ;Iraq;IZ18;Şalāḩ ad Dīn;muḩāfaz̧ah (governorate)
IR;IR;Iran;IR01;Āz̄arbāyjān-e Gharbī;ostān (province)
IR;IR;Iran;IR03;Chahār Maḩāl va Bakhtīārī;ostān (province)
IR;IR;Iran;IR04;Sīstān va Balūchestān;ostān (province)
IR;IR;Iran;IR05;Kohgīlūyeh va Bowyer Aḩmad;ostān (province)
IR;IR;Iran;IR07;Fārs;ostān (province)
IR;IR;Iran;IR08;Gīlān;ostān (province)
IR;IR;Iran;IR09;Hamadān;ostān (province)
IR;IR;Iran;IR10;Īlām;ostān (province)
IR;IR;Iran;IR11;Hormozgān;ostān (province)
IR;IR;Iran;IR13;Kermānshāh;ostān (province)
IR;IR;Iran;IR15;Khūzestān;ostān (province)
IR;IR;Iran;IR16;Kordestān;ostān (province)
IR;IR;Iran;IR22;Būshehr;ostān (province)
IR;IR;Iran;IR23;Lorestān;ostān (province)
IR;IR;Iran;IR25;Semnān;ostān (province)
IR;IR;Iran;IR26;Tehrān;ostān (province)
IR;IR;Iran;IR28;Eşfahān;ostān (province)
IR;IR;Iran;IR29;Kermān;ostān (province)
IR;IR;Iran;IR32;Ardabīl;ostān (province)
IR;IR;Iran;IR33;Āz̄arbāyjān-e Sharqī;ostān (province)
IR;IR;Iran;IR34;Markazī;ostān (province)
IR;IR;Iran;IR35;Māzandarān;ostān (province)
IR;IR;Iran;IR36;Zanjān;ostān (province)
IR;IR;Iran;IR37;Golestān;ostān (province)
IR;IR;Iran;IR38;Qazvīn;ostān (province)
IR;IR;Iran;IR39;Qom;ostān (province)
IR;IR;Iran;IR40;Yazd;ostān (province)
IR;IR;Iran;IR41;Khorāsān-e Jonūbī;ostān (province)
IR;IR;Iran;IR42;Khorāsān-e Raẕavī;ostān (province)
IR;IR;Iran;IR43;Khorāsān-e Shomālī;ostān (province)
IR;IR;Iran;IR44;Alborz;ostān (province)
IS;IC;Iceland;IC38;Austurland;region
IS;IC;Iceland;IC39;Höfuðborgarsvæði;region
IS;IC;Iceland;IC40;Norðurland Eystra;region
IS;IC;Iceland;IC41;Norðurland Vestra;region
IS;IC;Iceland;IC42;Suðurland;region
IS;IC;Iceland;IC43;Suðurnes;region
IS;IC;Iceland;IC44;Vestfirðir;region
IS;IC;Iceland;IC45;Vesturland;region
IT;IT;Italy;IT01;Abruzzo;regione (region)
IT;IT;Italy;IT02;Basilicata;regione (region)
IT;IT;Italy;IT03;Calabria;regione (region)
IT;IT;Italy;IT04;Campania;regione (region)
IT;IT;Italy;IT05;Emilia-Romagna;regione (region)
IT;IT;Italy;IT06;Friuli-Venezia Giulia;regione (region)
IT;IT;Italy;IT07;Lazio;regione (region)
IT;IT;Italy;IT08;Liguria;regione (region)
IT;IT;Italy;IT09;Lombardy [conventional] / Lombardia [Italian];regione (region)
IT;IT;Italy;IT10;Marche;regione (region)
IT;IT;Italy;IT11;Molise;regione (region)
IT;IT;Italy;IT12;Piedmont [conventional] / Piemonte [Italian];regione (region)
IT;IT;Italy;IT13;Puglia;regione (region)
IT;IT;Italy;IT14;Sardinia [conventional] / Sardegna [Italian];regione (region)
IT;IT;Italy;IT15;Sicily [conventional] / Sicilia [Italian];regione autonoma (autonomous region)
IT;IT;Italy;IT16;Tuscany [conventional] / Toscana [Italian];regione (region)
IT;IT;Italy;IT17;Trentino-Südtirol [German] / Trentino-Alto Adige [Italian];regione autonome [German] /
IT;IT;Italy;IT18;Umbria;regione (region)
IT;IT;Italy;IT19;Vallé d’Aoste [French] / Valle d’Aosta [Italian];région autonome [French] /
IT;IT;Italy;IT20;Veneto;regione (region)
JM;JM;Jamaica;JM01;Clarendon;parish
JM;JM;Jamaica;JM02;Hanover;parish
JM;JM;Jamaica;JM04;Manchester;parish
JM;JM;Jamaica;JM07;Portland;parish
JM;JM;Jamaica;JM08;Saint Andrew;parish
JM;JM;Jamaica;JM09;Saint Ann;parish
JM;JM;Jamaica;JM10;Saint Catherine;parish
JM;JM;Jamaica;JM11;Saint Elizabeth;parish
JM;JM;Jamaica;JM12;Saint James;parish
JM;JM;Jamaica;JM13;Saint Mary;parish
JM;JM;Jamaica;JM14;Saint Thomas;parish
JM;JM;Jamaica;JM15;Trelawny;parish
JM;JM;Jamaica;JM16;Westmoreland;parish
JM;JM;Jamaica;JM17;Kingston;parish
JO;JO;Jordan;JO02;Al Balqā’;muḩāfaz̧ah (governorate)
JO;JO;Jordan;JO09;Al Karak;muḩāfaz̧ah (governorate)
JO;JO;Jordan;JO12;Aţ Ţafīlah;muḩāfaz̧ah (governorate)
